0.0000000000000001, 0
0.0495078170237406, -4.148426396273106
0.09988419224088016, -7.018460151602888
0.1502605674580198, -8.624289361478127
0.20005790387955985, -9.107951255461398
0.2501447596988999, -9.037639989208827
0.30023161551823974, -8.725851450228987
0.3503184713375795, -8.442472002158237
0.4001158077591198, -8.05965662341423
0.4502026635784597, -7.790481720798024
0.5002895193977996, -7.30823863636364
0.5503763752171394, -6.272018279201983
0.6004632310364796, -2.721593376585785
0.6505500868558194, 2.462354253303152
0.7003474232773598, 5.4303969047744385
0.7495657209033006, 6.580265963046798
0.7999420961204401, 6.792618571353371
0.8506079907353792, 5.825989794441227
0.9004053271569195, 3.1690324459125128
